time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-10T17:46:15.860Z,35.6396667,-117.4463333,6.44,2.76,ml,39,67,0.03139,0.24,ci,ci38521087,2019-07-10T17:50:22.821Z,"15km SSW of Searles Valley, CA",earthquake,0.34,0.66,0.157,26,automatic,ci,ci
2019-07-10T17:43:21.710Z,35.9803333,-117.7806667,4.54,2.92,ml,34,49,0.02296,0.16,ci,ci38521039,2019-07-10T17:54:08.640Z,"12km ENE of Little Lake, CA",earthquake,0.19,0.36,0.263,25,automatic,ci,ci
2019-07-10T17:43:21.520Z,35.9846667,-117.7806667,7.46,3.24,ml,11,91,0.02296,0.11,ci,ci38521047,2019-07-12T15:21:22.040Z,"12km ENE of Little Lake, CA",earthquake,0.28,31.61,0.136,4,reviewed,ci,ci
2019-07-10T16:56:55.210Z,36.0478333,-117.8468333,2.29,2.61,ml,33,53,0.05337,0.17,ci,ci38520503,2019-07-10T17:07:51.800Z,"9km E of Coso Junction, CA",earthquake,0.23,0.29,0.27,25,automatic,ci,ci
2019-07-10T16:55:15.760Z,36.051,-117.8471667,2.33,2.81,ml,32,93,0.0556,0.15,ci,ci38520495,2019-07-10T17:05:55.170Z,"9km E of Coso Junction, CA",earthquake,0.22,0.28,0.27,25,automatic,ci,ci
2019-07-10T16:52:00.650Z,35.6768333,-117.555,7.06,2.79,ml,40,38,0.05587,0.15,ci,ci38520447,2019-07-10T16:56:01.274Z,"13km ENE of Ridgecrest, CA",earthquake,0.19,0.56,0.155,25,automatic,ci,ci
2019-07-10T16:01:38.130Z,35.8226662,-117.6393356,2.81,3.41,ml,29,67,0.103,0.26,ci,ci38519951,2019-07-10T16:12:26.040Z,"22km WNW of Searles Valley, CA",earthquake,0.55,1.35,0.211,17,automatic,ci,ci
2019-07-10T15:52:32.280Z,35.561,-117.3608333,8.66,2.85,ml,33,75,0.0361,0.16,ci,ci38519839,2019-07-10T16:03:10.160Z,"23km S of Trona, CA",earthquake,0.26,0.56,0.164,25,automatic,ci,ci
2019-07-10T15:09:24.650Z,35.6706657,-117.5130005,7.42,3.2,ml,59,28,0.07294,0.15,ci,ci38519287,2019-07-10T21:44:09.040Z,"15km SW of Searles Valley, CA",earthquake,0.16,0.64,0.269,17,reviewed,ci,ci
2019-07-10T15:03:08.030Z,35.9643333,-117.4828333,4.19,2.82,ml,18,92,0.09359,0.16,ci,ci38519239,2019-07-10T15:06:57.401Z,"23km NNW of Searles Valley, CA",earthquake,0.35,0.72,0.182,7,automatic,ci,ci
2019-07-10T15:02:04.400Z,35.8714981,-117.684166,2.74,3.56,mw,37,42,0.08102,0.26,ci,ci38519231,2019-07-11T15:03:48.654Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.47,,4,reviewed,ci,ci
2019-07-10T14:54:00.390Z,36.050499,-117.8610001,1.72,3.05,ml,30,82,0.04887,0.14,ci,ci38519143,2019-07-10T15:07:05.049Z,"8km E of Coso Junction, CA",earthquake,0.23,0.26,0.149,28,reviewed,ci,ci
2019-07-10T14:53:06.020Z,36.0481682,-117.8619995,1,3.52,mw,56,53,0.04645,0.17,ci,ci38519135,2019-07-11T14:54:53.868Z,"8km E of Coso Junction, CA",earthquake,0.17,0.32,,6,reviewed,ci,ci
2019-07-10T14:03:18.430Z,35.8296661,-117.6780014,7.54,2.58,ml,49,38,0.07368,0.19,ci,ci38518527,2019-07-10T14:13:50.180Z,"23km N of Ridgecrest, CA",earthquake,0.2,0.73,0.262,21,automatic,ci,ci
2019-07-10T13:38:57.410Z,35.7654991,-117.5578308,8.33,3.28,ml,65,56,0.05962,0.18,ci,ci38518287,2019-07-11T05:58:36.040Z,"14km W of Searles Valley, CA",earthquake,0.17,0.5,0.259,16,automatic,ci,ci
2019-07-10T13:23:09.180Z,35.6425018,-117.4831696,3.22,3.24,ml,69,46,0.05843,0.18,ci,ci38518087,2019-07-11T05:49:27.040Z,"16km SSW of Searles Valley, CA",earthquake,0.17,0.41,0.239,17,automatic,ci,ci
2019-07-10T13:10:02.440Z,35.8878333,-117.7006667,7.97,2.71,ml,34,44,0.07252,0.19,ci,ci38517919,2019-07-10T13:21:16.770Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.73,0.176,25,automatic,ci,ci
2019-07-10T13:02:18.710Z,35.7244987,-117.5301666,8.66,3.23,ml,58,59,0.105,0.16,ci,ci38517847,2019-07-11T05:46:15.040Z,"12km WSW of Searles Valley, CA",earthquake,0.19,0.57,0.196,15,reviewed,ci,ci
2019-07-10T12:49:26.790Z,36.0555,-117.8523331,1.5,3.11,ml,54,53,0.05678,0.18,ci,ci38517703,2019-07-10T13:23:44.498Z,"9km E of Coso Junction, CA",earthquake,0.19,0.29,0.278,23,reviewed,ci,ci
2019-07-10T12:49:12.080Z,35.6783333,-117.4548333,9.33,2.51,ml,24,84,0.02859,0.2,ci,ci38517687,2019-07-10T12:52:55.792Z,"11km SSW of Searles Valley, CA",earthquake,0.29,0.67,0.547,23,automatic,ci,ci
2019-07-10T12:28:56.970Z,36.0499992,-117.8568344,1.42,4.13,mw,57,54,0.05019,0.17,ci,ci38517471,2019-07-17T01:08:41.237Z,"8km E of Coso Junction, CA",earthquake,0.17,0.28,,6,reviewed,ci,ci
2019-07-10T12:10:18.010Z,35.6498333,-117.5215,2.82,2.55,ml,36,41,0.04768,0.15,ci,ci38517255,2019-07-10T12:20:52.770Z,"14km ENE of Ridgecrest, CA",earthquake,0.18,0.45,0.158,26,automatic,ci,ci
2019-07-10T12:00:34.750Z,35.8751678,-117.7089996,3.79,2.74,ml,25,43,0.08049,0.18,ci,ci38517127,2019-07-10T12:19:42.174Z,"19km ESE of Little Lake, CA",earthquake,0.29,0.9,0.224,6,automatic,ci,ci
2019-07-10T12:00:05.100Z,35.8764992,-117.7068329,4.43,3.81,mw,59,27,0.08259,0.15,ci,ci38517119,2019-07-11T12:01:54.961Z,"19km ESE of Little Lake, CA",earthquake,0.17,0.41,,6,reviewed,ci,ci
2019-07-10T11:35:57.410Z,35.8883333,-117.727,2.81,2.63,ml,33,33,0.08535,0.16,ci,ci38516879,2019-07-10T11:46:50.230Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.59,0.148,25,automatic,ci,ci
2019-07-10T11:28:54.320Z,35.603,-117.3821667,2.69,2.51,ml,14,147,0.06727,0.19,ci,ci38516823,2019-07-10T11:32:44.399Z,"18km S of Trona, CA",earthquake,0.4,0.47,0.126,8,automatic,ci,ci
2019-07-10T10:58:05.010Z,35.8636665,-117.6846695,2.87,3.44,ml,54,40,0.08527,0.19,ci,ci38516463,2019-07-10T13:24:17.167Z,"22km ESE of Little Lake, CA",earthquake,0.19,0.48,0.239,20,reviewed,ci,ci
2019-07-10T10:18:28.990Z,35.7756667,-117.5925,7.43,2.56,ml,33,52,0.04019,0.15,ci,ci38516007,2019-07-15T20:28:53.720Z,"17km W of Searles Valley, CA",earthquake,0.17,0.62,0.149,61,reviewed,ci,ci
2019-07-10T10:13:09.650Z,35.6233333,-117.569,6.18,2.62,ml,35,42,0.001294,0.11,ci,ci38515935,2019-07-10T10:23:40.900Z,"10km E of Ridgecrest, CA",earthquake,0.15,0.37,0.17,25,automatic,ci,ci
2019-07-10T10:04:20.770Z,36.0333328,-117.7614975,2.14,3.15,ml,51,37,0.008661,0.18,ci,ci38515863,2019-07-10T13:24:51.894Z,"17km E of Coso Junction, CA",earthquake,0.17,0.29,0.254,22,reviewed,ci,ci
2019-07-10T09:45:52.730Z,35.8828333,-117.7051667,8.05,2.65,ml,30,48,0.08858,0.14,ci,ci38515663,2019-07-10T09:57:02.970Z,"19km ESE of Little Lake, CA",earthquake,0.19,0.59,0.251,25,automatic,ci,ci
2019-07-10T09:32:08.300Z,35.6633339,-117.4980011,3.3,3.08,ml,57,34,0.06055,0.18,ci,ci38515519,2019-07-10T16:40:21.218Z,"14km SW of Searles Valley, CA",earthquake,0.17,0.46,0.222,21,automatic,ci,ci
2019-07-10T09:21:18.110Z,35.7915001,-117.6159973,6.9,3.01,ml,54,43,0.02848,0.22,ci,ci38515407,2019-07-10T13:24:58.237Z,"19km W of Searles Valley, CA",earthquake,0.21,0.53,0.259,18,reviewed,ci,ci
2019-07-10T09:13:35.500Z,35.7228333,-117.5486667,8.1,2.54,ml,29,53,0.1009,0.23,ci,ci38515303,2019-07-10T09:24:09.710Z,"14km WSW of Searles Valley, CA",earthquake,0.29,0.93,0.163,25,automatic,ci,ci
2019-07-10T09:09:51.990Z,35.6141667,-117.4566667,8.05,2.53,ml,33,75,0.02797,0.18,ci,ci38515287,2019-07-10T09:13:44.762Z,"18km SSW of Searles Valley, CA",earthquake,0.25,0.48,0.15,24,automatic,ci,ci
2019-07-10T09:08:37.440Z,35.7646667,-117.5905,5.99,2.66,ml,30,54,0.05128,0.19,ci,ci38515279,2019-07-10T09:20:03.130Z,"17km W of Searles Valley, CA",earthquake,0.24,0.81,0.141,25,automatic,ci,ci
2019-07-10T08:51:33.550Z,35.6413333,-117.5483333,8.19,2.76,ml,33,42,0.08899,0.13,ci,ci38515111,2019-07-10T09:11:54.043Z,"12km E of Ridgecrest, CA",earthquake,0.17,0.63,0.112,25,automatic,ci,ci
2019-07-10T08:21:32.670Z,36.0593333,-117.842,1.6,2.88,ml,25,63,0.05905,0.13,ci,ci38514767,2019-07-10T08:32:46.190Z,"10km E of Coso Junction, CA",earthquake,0.21,0.28,0.234,26,automatic,ci,ci
2019-07-10T07:23:28.620Z,35.8263333,-117.626,2.48,2.6,ml,27,39,0.02545,0.21,ci,ci38514159,2019-07-10T07:57:39.646Z,"21km WNW of Searles Valley, CA",earthquake,0.25,0.42,0.152,27,automatic,ci,ci
2019-07-10T07:22:43.000Z,35.9420013,-117.7231674,2.48,3.03,ml,49,33,0.05936,0.16,ci,ci38514151,2019-07-10T13:25:16.484Z,"16km E of Little Lake, CA",earthquake,0.18,0.28,0.228,24,reviewed,ci,ci
2019-07-10T07:05:26.250Z,36.0571671,-117.8486633,1.68,3.69,mw,58,52,0.05981,0.16,ci,ci38513943,2019-07-11T07:07:15.521Z,"9km E of Coso Junction, CA",earthquake,0.18,0.3,,6,reviewed,ci,ci
2019-07-10T06:24:16.010Z,36.052166,-117.855835,1.53,2.99,ml,52,53,0.05244,0.16,ci,ci38513511,2019-07-10T13:26:09.274Z,"8km E of Coso Junction, CA",earthquake,0.19,0.3,0.239,23,reviewed,ci,ci
2019-07-10T06:21:45.580Z,35.9075,-117.7065,2.12,2.56,ml,30,38,0.06083,0.18,ci,ci38513471,2019-07-10T06:32:38.140Z,"18km E of Little Lake, CA",earthquake,0.2,0.34,0.147,25,automatic,ci,ci
2019-07-10T06:20:05.770Z,36.118,-117.8816667,4.03,2.82,ml,31,57,0.02171,0.16,ci,ci38513463,2019-07-10T06:30:56.680Z,"10km NE of Coso Junction, CA",earthquake,0.29,0.45,0.284,26,automatic,ci,ci
2019-07-10T06:19:33.550Z,35.613,-117.4605,9.4,2.55,ml,38,66,0.02648,0.14,ci,ci38513447,2019-07-10T06:30:31.490Z,"18km SSW of Searles Valley, CA",earthquake,0.21,0.37,0.225,25,automatic,ci,ci
2019-07-10T04:34:19.400Z,38.5106,-118.3471,7,2.7,ml,15,79.55,0.076,0.1509,nn,nn00693686,2019-07-12T05:08:20.094Z,"24km E of Hawthorne, Nevada",earthquake,,1.6,0.13,4,reviewed,nn,nn
2019-07-10T04:14:11.790Z,35.9456673,-117.682663,3.41,3.03,ml,47,30,0.02629,0.16,ci,ci38512103,2019-07-10T13:26:55.765Z,"20km E of Little Lake, CA",earthquake,0.17,0.46,0.224,20,reviewed,ci,ci
2019-07-10T03:42:54.950Z,35.6421661,-117.4528351,10.95,3.56,ml,64,48,0.03299,0.17,ci,ci38511719,2019-07-11T03:44:39.541Z,"15km SSW of Searles Valley, CA",earthquake,0.2,0.35,0.241,16,reviewed,ci,ci
2019-07-10T02:33:43.690Z,35.6953333,-117.5268333,9.59,2.67,ml,29,46,0.08083,0.27,ci,ci38510943,2019-07-10T03:49:00.560Z,"14km SW of Searles Valley, CA",earthquake,0.39,0.82,0.162,26,automatic,ci,ci
2019-07-10T01:58:59.140Z,35.3466667,-117.9381667,0.9,2.9,ml,47,53,0.1094,0.2,ci,ci38510495,2019-07-10T05:22:43.250Z,"25km N of California City, CA",earthquake,0.28,0.95,0.127,25,automatic,ci,ci
2019-07-10T01:47:18.750Z,35.9068333,-117.687,2.57,2.88,ml,31,35,0.05062,0.13,ci,ci38510375,2019-07-10T01:58:14.840Z,"20km E of Little Lake, CA",earthquake,0.14,0.25,0.163,25,automatic,ci,ci
2019-07-10T01:44:54.900Z,35.9071667,-117.6865,2.55,2.56,ml,21,43,0.05012,0.13,ci,ci38510335,2019-07-10T05:14:36.494Z,"20km E of Little Lake, CA",earthquake,0.17,0.3,0.08,26,automatic,ci,ci
2019-07-10T01:43:02.550Z,35.9031677,-117.6930008,0.78,3.96,mw,48,40,0.08091,0.19,ci,ci38510319,2019-07-17T00:07:19.210Z,"20km E of Little Lake, CA",earthquake,0.2,0.6,,6,reviewed,ci,ci
2019-07-10T01:16:42.210Z,35.633,-117.4508333,1.47,2.53,ml,37,67,0.03894,0.15,ci,ci38510015,2019-07-10T01:27:26.530Z,"16km SSW of Searles Valley, CA",earthquake,0.21,0.37,0.119,25,automatic,ci,ci
2019-07-10T00:58:38.300Z,36.0595,-117.847,1.98,2.89,ml,30,53,0.05831,0.13,ci,ci38509775,2019-07-10T05:17:58.828Z,"9km E of Coso Junction, CA",earthquake,0.19,0.28,0.201,25,automatic,ci,ci
2019-07-10T00:53:25.760Z,36.0535,-117.8556667,1.77,2.71,ml,28,53,0.05365,0.16,ci,ci38509695,2019-07-10T01:04:35.630Z,"8km E of Coso Junction, CA",earthquake,0.21,0.3,0.189,25,automatic,ci,ci
2019-07-10T00:48:17.580Z,36.0571671,-117.8508301,0.54,4.07,mw,58,53,0.05884,0.23,ci,ci38509663,2019-07-17T01:08:30.815Z,"9km E of Coso Junction, CA",earthquake,0.2,0.35,,6,reviewed,ci,ci
2019-07-10T00:37:51.460Z,35.6821667,-117.5238333,8.47,2.52,ml,36,40,0.07042,0.16,ci,ci38509543,2019-07-10T00:41:37.775Z,"14km SW of Searles Valley, CA",earthquake,0.22,0.53,0.162,26,automatic,ci,ci
2019-07-10T00:24:18.250Z,36.0636667,-117.8521667,-0.21,2.5,ml,30,93,0.05385,0.26,ci,ci38509391,2019-07-10T00:28:04.637Z,"9km ENE of Coso Junction, CA",earthquake,0.33,0.56,0.192,25,automatic,ci,ci
2019-07-10T00:21:22.480Z,35.8775,-117.6763333,2.73,2.66,ml,33,43,0.07334,0.21,ci,ci38509359,2019-07-10T00:32:39.550Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.38,0.125,25,automatic,ci,ci
2019-07-09T23:52:13.350Z,35.7208333,-117.5735,8.72,2.71,ml,37,48,0.0967,0.16,ci,ci38509071,2019-07-10T00:02:59.740Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.63,0.17,25,automatic,ci,ci
2019-07-09T23:47:30.220Z,35.7658348,-117.5851669,3.15,2.52,ml,50,55,0.0508,0.17,ci,ci38508999,2019-07-09T23:58:42.150Z,"16km W of Searles Valley, CA",earthquake,0.18,0.45,0.236,24,automatic,ci,ci
2019-07-09T23:44:07.240Z,36.0553333,-117.8446667,1.18,2.6,ml,27,92,0.06025,0.17,ci,ci38508975,2019-07-09T23:54:37.530Z,"9km E of Coso Junction, CA",earthquake,0.23,0.34,0.211,25,automatic,ci,ci
2019-07-09T23:24:38.050Z,32.9633333,-115.5478333,9.41,2.63,ml,35,39,0.06264,0.27,ci,ci38508767,2019-07-15T11:30:27.132Z,"2km SW of Brawley, CA",earthquake,0.4,1.04,0.24,26,automatic,ci,ci
2019-07-09T23:22:16.710Z,35.9106667,-117.7155,2.02,2.7,ml,32,36,0.0646,0.15,ci,ci38508743,2019-07-09T23:33:06.520Z,"18km E of Little Lake, CA",earthquake,0.16,0.28,0.159,26,automatic,ci,ci
2019-07-09T23:16:01.960Z,35.889,-117.7245,3.16,2.73,ml,29,37,0.08411,0.13,ci,ci38508655,2019-07-09T23:26:53.740Z,"17km ESE of Little Lake, CA",earthquake,0.17,0.66,0.146,25,automatic,ci,ci
2019-07-09T23:16:01.140Z,35.9191667,-117.7056667,-0.12,2.7,ml,7,308,0.9646,0.27,ci,ci38508663,2019-07-10T19:10:32.623Z,"18km E of Little Lake, CA",earthquake,3.48,5.26,0.05,5,reviewed,ci,ci
2019-07-09T23:12:06.170Z,35.889,-117.7171667,4.94,2.54,ml,32,64,0.07996,0.17,ci,ci38508599,2019-07-09T23:22:45.430Z,"18km ESE of Little Lake, CA",earthquake,0.2,0.48,0.183,25,automatic,ci,ci
2019-07-09T23:04:57.670Z,35.8888333,-117.6551667,2.7,2.84,ml,28,36,0.05907,0.19,ci,ci38508519,2019-07-09T23:15:34.670Z,"23km ESE of Little Lake, CA",earthquake,0.21,0.39,0.211,25,automatic,ci,ci
2019-07-09T22:54:02.910Z,35.8636667,-117.7038333,4.44,2.67,ml,34,50,0.07406,0.16,ci,ci38508415,2019-07-09T23:05:14.520Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.5,0.141,26,automatic,ci,ci
2019-07-09T22:44:59.640Z,35.9238333,-117.7316667,1.91,2.52,ml,30,42,0.0702,0.19,ci,ci38508303,2019-07-09T22:55:55.020Z,"16km E of Little Lake, CA",earthquake,0.21,0.34,0.172,25,automatic,ci,ci
2019-07-09T21:52:49.350Z,35.8863335,-117.7014999,4.97,3.33,ml,52,27,0.07414,0.19,ci,ci38507623,2019-07-09T23:01:49.590Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.45,0.185,16,reviewed,ci,ci
2019-07-09T21:47:46.110Z,36.2121667,-117.8656667,1.72,2.78,ml,25,66,0.0948,0.26,ci,ci38507583,2019-07-09T21:53:41.894Z,"15km ESE of Olancha, CA",earthquake,0.44,0.81,0.139,24,automatic,ci,ci
2019-07-09T21:35:39.250Z,35.8938333,-117.7271667,7.66,3.25,ml,15,71,0.08244,0.16,ci,ci38507423,2019-07-09T23:02:03.583Z,"17km ESE of Little Lake, CA",earthquake,0.3,0.96,0.305,4,reviewed,ci,ci
2019-07-09T21:35:07.660Z,35.8116667,-117.6278333,1.63,2.88,ml,31,43,0.02498,0.24,ci,ci38507415,2019-07-09T21:45:51.850Z,"21km WNW of Searles Valley, CA",earthquake,0.32,0.53,0.143,26,automatic,ci,ci
2019-07-09T20:59:19.320Z,35.6658325,-117.5471649,2.89,2.61,ml,47,66,0.04721,0.23,ci,ci38507055,2019-07-10T06:47:12.589Z,"13km ENE of Ridgecrest, CA",earthquake,0.23,0.48,0.282,23,automatic,ci,ci
2019-07-09T20:04:08.200Z,35.9636667,-117.6776667,1.99,2.69,ml,20,56,0.02716,0.12,ci,ci38506479,2019-07-09T21:35:10.427Z,"21km E of Little Lake, CA",earthquake,0.2,0.21,0.171,74,reviewed,ci,ci
2019-07-09T19:56:50.420Z,35.6771667,-117.5668333,0.27,2.59,ml,27,58,0.05504,0.31,ci,ci38506391,2019-07-09T20:00:53.844Z,"12km ENE of Ridgecrest, CA",earthquake,0.41,31.61,0.145,25,automatic,ci,ci
2019-07-09T19:51:22.740Z,36.0865,-117.8463333,1.28,2.57,ml,27,53,0.03178,0.17,ci,ci38506351,2019-07-09T20:00:47.670Z,"10km ENE of Coso Junction, CA",earthquake,0.23,0.32,0.155,26,automatic,ci,ci
2019-07-09T19:49:50.570Z,35.9016685,-117.7181702,2.3,3.12,ml,50,25,0.0718,0.17,ci,ci38506343,2019-07-11T14:29:55.040Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.35,0.286,22,reviewed,ci,ci
2019-07-09T19:44:26.860Z,35.6818333,-117.4966667,4.83,2.52,ml,29,63,0.06172,0.17,ci,ci38506303,2019-07-09T19:55:03.750Z,"13km SW of Searles Valley, CA",earthquake,0.28,1.08,0.106,25,automatic,ci,ci
2019-07-09T18:41:16.060Z,35.9211655,-117.6884995,6.15,3,ml,51,23,0.07193,0.17,ci,ci38505687,2019-07-11T14:40:41.040Z,"20km E of Little Lake, CA",earthquake,0.18,0.57,0.298,21,reviewed,ci,ci
2019-07-09T18:37:37.410Z,35.7278328,-117.5481644,9.11,3.47,ml,65,41,0.1069,0.17,ci,ci38505679,2019-07-11T13:52:46.040Z,"14km WSW of Searles Valley, CA",earthquake,0.15,0.44,0.254,15,reviewed,ci,ci
2019-07-09T17:44:07.050Z,35.656,-117.4853333,1.27,2.56,ml,32,64,0.05102,0.14,ci,ci38505087,2019-07-09T17:55:01.930Z,"14km SSW of Searles Valley, CA",earthquake,0.23,0.49,0.159,25,automatic,ci,ci
2019-07-09T17:11:28.690Z,35.7008324,-117.492836,8.64,3.55,mw,69,47,0.06663,0.23,ci,ci38504647,2019-07-11T13:46:24.040Z,"11km SW of Searles Valley, CA",earthquake,0.19,0.6,,4,reviewed,ci,ci
2019-07-09T16:47:03.150Z,35.8921661,-117.7093353,7.02,3.46,mlr,52,26,0.09485,0.21,ci,ci38504415,2019-07-10T16:48:52.064Z,"18km ESE of Little Lake, CA",earthquake,0.21,0.74,0.235,15,reviewed,ci,ci
2019-07-09T15:40:45.400Z,35.572834,-117.3615036,1.82,3.49,mw,64,51,0.04784,0.17,ci,ci38503631,2019-07-10T15:42:38.938Z,"21km S of Trona, CA",earthquake,0.18,0.44,,4,reviewed,ci,ci
2019-07-09T15:23:21.020Z,35.9533333,-117.6905,3.25,2.67,ml,27,45,0.033,0.15,ci,ci38503423,2019-07-09T15:34:06.460Z,"20km E of Little Lake, CA",earthquake,0.2,0.51,0.189,26,automatic,ci,ci
2019-07-09T15:10:59.020Z,35.9241667,-117.7358333,8.68,2.9,ml,21,45,0.07104,0.12,ci,ci38503311,2019-07-09T16:07:38.795Z,"15km E of Little Lake, CA",earthquake,0.16,0.45,0.177,84,reviewed,ci,ci
2019-07-09T15:09:27.080Z,35.6588333,-117.5401667,9.01,2.8,ml,30,60,0.09615,0.12,ci,ci38503303,2019-07-09T15:20:30.050Z,"13km ENE of Ridgecrest, CA",earthquake,0.19,0.56,0.221,25,automatic,ci,ci
2019-07-09T14:52:21.539Z,35.8435,-98.07516667,6.78,2.59,ml,96,24,0,0.18,ok,ok2019niln,2019-07-09T15:11:02.311Z,"13km W of Kingfisher, Oklahoma",earthquake,,0.6,0.22,43,reviewed,ok,ok
2019-07-09T14:44:09.019Z,35.83766667,-98.07916667,6.29,3.11,ml,100,35,0,0.14,ok,ok2019nilg,2019-07-14T09:00:28.319Z,"12km W of Kingfisher, Oklahoma",earthquake,,0.5,0.21,54,reviewed,ok,ok
2019-07-09T14:20:57.200Z,35.9508333,-117.7025,3.52,2.57,ml,27,78,0.04239,0.14,ci,ci38502751,2019-07-09T14:32:13.210Z,"18km E of Little Lake, CA",earthquake,0.19,0.51,0.196,25,automatic,ci,ci
2019-07-09T14:19:32.210Z,35.842,-98.07416667,6.5,2.61,ml,96,24,0.1322740433,0.18,ok,ok2019nikl,2019-07-09T15:05:28.040Z,"13km WSW of Kingfisher, Oklahoma",earthquake,,0.7,0.23,36,reviewed,ok,ok
2019-07-09T14:18:33.350Z,35.6936667,-117.5288333,6.92,2.77,ml,27,60,0.1199,0.16,ci,ci38502727,2019-07-09T14:22:25.539Z,"14km SW of Searles Valley, CA",earthquake,0.26,0.84,0.189,25,automatic,ci,ci
2019-07-09T13:28:47.730Z,35.5453339,-117.3856659,-0.04,3.22,ml,61,26,0.02666,0.23,ci,ci38502215,2019-07-09T14:43:45.040Z,"24km S of Trona, CA",earthquake,0.21,0.42,0.216,24,reviewed,ci,ci
2019-07-09T12:58:21.670Z,35.6741676,-117.4844971,2.11,3.47,mw,58,64,0.08634,0.14,ci,ci38501895,2019-07-16T12:27:19.040Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.41,,4,reviewed,ci,ci
2019-07-09T12:17:36.970Z,35.8661667,-117.699,4.26,2.6,ml,28,49,0.07855,0.2,ci,ci38501455,2019-07-09T12:21:36.751Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.68,0.122,26,automatic,ci,ci
2019-07-09T11:56:42.040Z,35.8201675,-117.6473312,2.95,2.73,ml,50,30,0.04073,0.17,ci,ci38501199,2019-07-09T12:07:21.230Z,"22km N of Ridgecrest, CA",earthquake,0.17,0.43,0.233,23,automatic,ci,ci
2019-07-09T11:39:24.420Z,35.9801667,-117.3856667,2.68,2.56,ml,15,120,0.1142,0.19,ci,ci38501031,2019-07-09T21:39:29.492Z,"24km N of Searles Valley, CA",earthquake,0.49,1.7,0.172,55,reviewed,ci,ci
2019-07-09T11:30:13.140Z,40.2913333,-124.3408333,8.68,2.79,md,20,152,0.003187,0.1,nc,nc73216121,2019-07-11T17:18:03.238Z,"6km SW of Petrolia, CA",earthquake,0.65,0.31,0.164,46,reviewed,nc,nc
2019-07-09T10:50:46.860Z,35.75,-117.5691667,7.93,2.65,ml,30,56,0.06953,0.26,ci,ci38500511,2019-07-09T11:01:38.800Z,"15km W of Searles Valley, CA",earthquake,0.42,1.15,0.128,25,automatic,ci,ci
2019-07-09T10:50:42.070Z,37.484,-118.7473333,10.52,2.99,ml,36,103,0.08553,0.04,nc,nc73216081,2019-07-16T10:49:30.040Z,"10km SW of Toms Place, CA",earthquake,0.26,0.68,0.151,21,reviewed,nc,nc
2019-07-09T10:41:31.890Z,35.6836662,-117.5411682,4.58,3,ml,58,38,0.06557,0.14,ci,ci38500391,2019-07-16T10:27:41.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.47,0.287,20,reviewed,ci,ci
2019-07-09T10:21:52.290Z,35.9560013,-117.6778336,0.76,3.54,mw,54,28,0.0237,0.18,ci,ci38500135,2019-07-17T00:06:45.745Z,"21km E of Little Lake, CA",earthquake,0.19,0.32,,4,reviewed,ci,ci
2019-07-09T10:20:41.300Z,35.7198333,-117.4986667,0.64,2.71,ml,29,62,0.125,0.19,ci,ci38500127,2019-07-09T10:31:35.740Z,"10km WSW of Searles Valley, CA",earthquake,0.3,0.87,0.159,25,automatic,ci,ci
2019-07-09T09:31:02.070Z,35.6668333,-117.502,3.53,2.63,ml,33,63,0.08647,0.15,ci,ci38499415,2019-07-09T10:04:41.850Z,"14km SW of Searles Valley, CA",earthquake,0.25,0.86,0.156,25,automatic,ci,ci
2019-07-09T09:23:16.180Z,35.6841667,-117.556,8.57,2.57,ml,29,66,0.1238,0.15,ci,ci38499319,2019-07-09T09:33:35.120Z,"13km ENE of Ridgecrest, CA",earthquake,0.25,0.92,0.11,25,automatic,ci,ci
2019-07-09T09:22:32.010Z,35.8778343,-117.6873322,2.66,3.16,ml,57,28,0.07608,0.18,ci,ci38499303,2019-07-16T09:20:23.040Z,"21km ESE of Little Lake, CA",earthquake,0.16,0.35,0.243,19,reviewed,ci,ci
2019-07-09T09:11:15.480Z,35.6624985,-117.545166,7.98,3.11,ml,67,59,0.04483,0.15,ci,ci38499159,2019-07-16T08:02:15.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.17,0.53,0.225,16,reviewed,ci,ci
2019-07-09T08:49:58.600Z,35.6716667,-117.5316667,7.41,2.86,ml,31,68,0.1021,0.19,ci,ci38498903,2019-07-09T09:04:49.618Z,"14km ENE of Ridgecrest, CA",earthquake,0.29,1.26,0.11,25,automatic,ci,ci
2019-07-09T08:23:46.920Z,36.026165,-117.8698349,1.46,3.15,ml,54,54,0.02482,0.17,ci,ci38498647,2019-07-14T12:52:50.040Z,"7km ESE of Coso Junction, CA",earthquake,0.21,0.3,0.283,23,reviewed,ci,ci
